series,step,run_name,metric,horizon,value,source_path
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,fid,2s,33.184295654296875,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,fid,4s,33.73710632324219,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,fid,8s,32.233184814453125,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,fid,16s,39.60859680175781,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,lpips,1s,0.31106236577033997,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,lpips,2s,0.33839428424835205,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,lpips,4s,0.36614280939102173,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,lpips,8s,0.40300849080085754,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,25000,nwm_cdit_s_recon_raw_text_dense_0025000,lpips,16s,0.46111589670181274,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0025000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,dreamsim,1s,0.13405008614063263,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,dreamsim,2s,0.14466948807239532,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,dreamsim,4s,0.15901166200637817,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,dreamsim,8s,0.1728106141090393,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,dreamsim,16s,0.22435526549816132,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,fid,1s,33.9825439453125,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,fid,2s,33.79632568359375,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,fid,4s,33.07463073730469,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,fid,8s,31.98541259765625,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,fid,16s,38.1861572265625,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,lpips,1s,0.3083740174770355,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,lpips,2s,0.33819451928138733,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,lpips,4s,0.3657650947570801,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,lpips,8s,0.4001934230327606,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
Raw Text Dense,30000,nwm_cdit_s_recon_raw_text_dense_0030000,lpips,16s,0.4576801061630249,artifacts/summaries/eval/eval_s_recon_raw_text_dense/nwm_cdit_s_recon_raw_text_dense_0030000/recon_time.json
